building_number,center_x,center_y,area_pixels,label_id
485,200,708,1,485
486,1498,709,5,486
487,1004,710,1,487
488,1019,710,1,488
489,131,714,29,489
490,410,796,2958,490
491,105,714,1,491
492,735,718,16,492
493,992,714,2,493
494,39,718,1,494
495,944,719,1,495
496,668,758,1368,496
497,1069,724,12,497
498,1140,756,1278,498
499,838,733,28,499
500,677,734,12,500
501,1073,730,1,501
502,258,733,3,502
503,873,738,32,503
504,1200,739,26,504
505,657,739,5,505
506,1154,739,14,506
507,138,740,1,507
508,1028,741,4,508
509,1068,740,1,509
510,1262,780,1173,510
511,91,745,2,511
512,968,745,2,512
513,1050,750,7,513
514,57,750,1,514
515,1055,753,1,515
516,1153,753,22,516
517,107,756,8,517
518,130,760,19,518
519,0,759,2,519
520,0,763,2,520
521,1144,762,1,521
522,1052,767,12,522
523,251,766,1,523
524,540,814,2252,524
525,1143,767,2,525
526,1150,766,16,526
527,19,772,2,527
528,90,773,1,528
529,15,776,4,529
530,1149,780,3,530
531,1153,781,2,531
532,171,783,2,532
533,177,785,2,533
534,4,807,102,534
535,1172,797,3,535
536,1179,799,9,536
537,151,800,4,537
538,173,801,2,538
539,193,813,52,539
540,697,891,3539,540
541,66,912,1830,541
542,20,811,1,542
543,154,811,1,543
544,49,814,3,544
545,171,818,2,545
546,243,818,3,546
547,870,860,2440,547
548,386,825,2,548
549,1275,844,482,549
550,0,828,3,550
551,123,828,4,551
552,1336,913,2602,552
553,251,832,1,553
554,112,842,1,554
555,530,889,2057,555
556,23,850,2,556
557,55,865,1,557
558,1449,974,1884,558
559,263,873,4,559
560,842,943,2689,560
561,107,897,1,561
562,1258,919,606,562
563,18,902,1,563
564,1020,973,2162,564
565,233,937,2,565
566,250,936,1,566
567,15,983,488,567
568,242,941,8,568
569,97,944,4,569
570,141,975,618,570
571,146,951,1,571
572,154,950,1,572
573,167,950,1,573
574,61,1030,1584,574
575,546,1046,2032,575
576,457,1033,2928,576
577,279,1013,1518,577
578,1238,1010,1055,578
579,234,978,1,579
580,247,978,1,580
581,588,982,4,581
582,1307,1017,1822,582
583,707,1011,650,583
584,191,990,1,584
585,204,990,1,585
586,24,992,2,586
587,588,1000,2,587
588,1319,1002,1,588
589,263,1004,4,589
590,812,1027,686,590
591,283,1006,1,591
592,1,1009,12,592
593,1332,1012,1,593
594,33,1014,2,594
595,943,1044,1138,595
596,1440,1018,5,596
597,102,1197,6218,597
598,853,1036,435,598
599,411,1025,4,599
600,794,1108,3414,600
601,6,1052,58,601
602,65,1050,2,602
603,231,1123,2196,603
604,77,1053,1,604
605,106,1053,1,605
606,386,1088,788,606
607,51,1059,20,607
608,1092,1216,10560,608
609,1318,1172,2505,609
610,11,1109,636,610
611,914,1111,1324,611
612,361,1080,2,612
613,33,1129,962,613
614,761,1083,1,614
615,10,1085,1,615
616,18,1086,2,616
617,366,1093,1,617
618,409,1094,4,618
619,665,1177,2566,619
620,481,1094,1,620
621,163,1098,2,621
622,548,1099,1,622
623,440,1101,4,623
624,546,1100,1,624
625,42,1102,2,625
626,392,1104,1,626
627,6,1107,2,627
628,451,1107,3,628
629,37,1110,2,629
630,494,1146,798,630
631,0,1117,1,631
632,38,1123,2,632
633,367,1157,817,633
634,29,1125,1,634
635,529,1134,1,635
636,4,1136,1,636
637,17,1139,20,637
638,771,1139,3,638
639,835,1139,1,639
640,667,1152,120,640
641,0,1147,10,641
642,234,1155,1,642
643,10,1157,2,643
644,806,1160,1,644
645,384,1251,3463,645
646,252,1178,1,646
647,859,1232,1072,647
648,1321,1201,1,648
649,227,1260,1709,649
650,1,1218,54,650
651,570,1304,4311,651
652,374,1227,3,652
653,1262,1236,2,653
654,1258,1246,3,654
655,391,1262,62,655
656,827,1327,1323,656
657,64,1284,55,657
658,333,1298,1,658
659,215,1304,1,659
660,121,1372,3613,660
661,371,1403,2366,661
662,1050,1377,2315,662
663,917,1370,651,663
664,501,1433,2900,664
665,3,1355,26,665
666,302,1356,1,666
667,529,1387,986,667
668,192,1370,3,668
669,195,1371,1,669
670,19,1378,201,670
671,692,1423,2847,671
672,209,1377,1,672
673,220,1442,1585,673
674,166,1397,2,674
675,380,1398,1,675
676,644,1410,1,676
677,887,1466,1537,677
678,216,1419,1,678
679,788,1438,474,679
680,1000,1451,1209,680
681,65,1464,869,681
682,294,1450,2,682
683,70,1457,1,683
684,619,1476,694,684
685,186,1469,1,685
686,169,1486,403,686
687,1024,1468,1,687
688,894,1471,1,688
689,723,1484,2,689
690,722,1486,1,690
691,134,1490,3,691
692,31,1493,5,692
693,132,1495,2,693
694,699,1495,5,694
695,921,1497,2,695
696,162,1499,1,696
697,201,1499,21,697
698,247,1499,5,698
699,855,1499,1,699
